race_id,race_date,venue,race_no,car_no,rider_name_raw,class,style,competition_score,S,B,nige,makuri,sashi,mark,source_url,source_file_sha256,evidence_role
3420260830010005,2026-08-30,川崎,5,3,竹内 翼 広 島/35/109,A1,逃,99.12,0,12,6,6,1,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010005/,91af63b3d312b6d0e5d6419b77b4198aedadeda4d72c98c011945b6053bc69b6,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010005,2026-08-30,川崎,5,4,小笹 隼人 奈 良/36/105,A1,両,92.12,3,0,0,0,5,4,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010005/,91af63b3d312b6d0e5d6419b77b4198aedadeda4d72c98c011945b6053bc69b6,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010005,2026-08-30,川崎,5,5,真船 圭一郎 福 島/38/94,A1,両,94.11,5,2,1,2,6,1,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010005/,91af63b3d312b6d0e5d6419b77b4198aedadeda4d72c98c011945b6053bc69b6,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010005,2026-08-30,川崎,5,6,吉川 希望 石 川/33/111,A1,逃,91.9,5,6,3,5,4,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010005/,91af63b3d312b6d0e5d6419b77b4198aedadeda4d72c98c011945b6053bc69b6,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010005,2026-08-30,川崎,5,7,近藤 夏樹 千 葉/39/97,A1,両,93.79,0,0,0,3,3,2,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010005/,91af63b3d312b6d0e5d6419b77b4198aedadeda4d72c98c011945b6053bc69b6,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010008,2026-08-30,川崎,8,1,安倍 大成 埼 玉/27/121,S2,逃,99.77,7,10,4,5,0,1,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010008/,cd54c32ae080b299f14c5eb5b978950d00febab8e96e1de7688f528de84e2791,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010008,2026-08-30,川崎,8,2,久米 康平 徳 島/34/100,S1,両,103.75,4,2,1,3,1,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010008/,cd54c32ae080b299f14c5eb5b978950d00febab8e96e1de7688f528de84e2791,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010008,2026-08-30,川崎,8,3,谷田 泰平 岐 阜/49/93,S2,追,95.55,4,0,0,0,2,2,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010008/,cd54c32ae080b299f14c5eb5b978950d00febab8e96e1de7688f528de84e2791,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010008,2026-08-30,川崎,8,4,高市 訓但 愛 媛/38/97,S2,追,97.26,0,0,0,0,3,2,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010008/,cd54c32ae080b299f14c5eb5b978950d00febab8e96e1de7688f528de84e2791,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010008,2026-08-30,川崎,8,5,山崎 将幸 宮 城/39/92,S2,追,100.9,10,0,0,0,7,1,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010008/,cd54c32ae080b299f14c5eb5b978950d00febab8e96e1de7688f528de84e2791,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010008,2026-08-30,川崎,8,6,上杉 嘉槻 福 井/28/119,S2,逃,95.38,0,23,5,2,0,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010008/,cd54c32ae080b299f14c5eb5b978950d00febab8e96e1de7688f528de84e2791,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
